fire_id,canonical_url,archive_year,updated_date,last_updated_by
3383fa93-aaf8-4f81-a980-5ba86b893039,/incidents/2014/7/26/el-portal-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2437bb57-1d09-4892-8c26-a60661dae1d9,/incidents/2014/7/1/butts-fire/,2021,2021-03-24T18:30:00Z,jrkim2
2437bb57-1d09-4892-8c26-a60661dae1d9,/incidents/2014/7/1/butts-fire/,2021,2021-03-24T18:30:00Z,jrkim2
4d07ccc3-32be-4a1d-acac-18333884c97d,/incidents/2014/7/25/sand-fire/,2021,2021-03-24T18:30:00Z,jrkim2
4d07ccc3-32be-4a1d-acac-18333884c97d,/incidents/2014/7/25/sand-fire/,2021,2021-03-24T18:30:00Z,jrkim2
4b281a55-65b6-43e8-bab2-3689356d82e5,/incidents/2014/8/18/way-fire/,2021,2021-03-24T18:30:00Z,jrkim2
8ede9823-938e-4786-97b8-a0f42b852cb2,/incidents/2014/6/13/shirley-fire/,2021,2021-03-24T18:30:00Z,jrkim2
13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,/incidents/2014/4/30/etiwanda-fire/,2021,2021-03-24T18:30:00Z,jrkim2
1b1cba8f-7893-4eea-82d9-dc78663fd911,/incidents/2014/5/14/cocos-fire/,2021,2021-03-24T18:30:00Z,jrkim2
1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,/incidents/2014/1/16/colby-fire/,2021,2021-03-24T18:30:00Z,jrkim2
45abd556-f41f-4507-91a5-1cf2f751bb4c,/incidents/2014/7/11/nicolls-fire/,2021,2021-03-24T18:30:00Z,jrkim2
8f48a8a9-facf-49e8-92dc-ea1147e53792,/incidents/2014/7/1/modoc-lightning-complex/,2021,2021-03-24T18:30:00Z,jrkim2
9e5ee790-ee7e-4b40-b300-7a3046901162,/incidents/2014/5/13/bernardo-fire/,2021,2021-03-24T18:30:00Z,jrkim2
00089805-cdee-4607-8b67-1653bee463bc,/incidents/2014/7/3/gulch-fire/,2021,2021-03-24T18:30:00Z,jrkim2
